Section,Kind of Ballast/Driver,Circuit,B/D Qty,Wires Qty,Work Center,Option,Length,ID,Task,Unit Time (min),Qty,Total Time (min)
SRM,DP,2,2,5,Assembly,pcswsrmd22,4,4,identify wires circuits,0.15,4,0.6
SRM,DP,2,2,5,Assembly,pcswsrmd22,4,5,bring wires to exit for system-run,0.1,2,0.2
SRM,DP,2,2,5,Assembly,pcswsrmd22,4,6,extra time to passing wires for XO housing,2.4,1,2.4
Complete Section,DP,2,2,5,Assembly,pcswcsd22,8,1,bring power wires to main exit,0.15,2,0.3
Complete Section,DP,2,2,5,Assembly,pcswcsd22,8,2,identify wires circuits,0.15,2,0.3
Complete Section,DP,2,2,5,Assembly,pcswcsd22,8,3,extra time to passing wires for XO housing,0.3,1,0.3
SR1,DP,2,2,5,Assembly,pcswsr1d22,8,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SR1,DP,2,2,5,Assembly,pcswsr1d22,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SR1,DP,2,2,5,Assembly,pcswsr1d22,8,3,bring power wires to main exit,0.15,2,0.3
SR1,DP,2,2,5,Assembly,pcswsr1d22,8,4,identify wires circuits,0.15,4,0.6
SR1,DP,2,2,5,Assembly,pcswsr1d22,8,5,bring wires to exit for system-run,0.15,2,0.3
SR1,DP,2,2,5,Assembly,pcswsr1d22,8,6,extra time to passing wires for XO housing,2.45,1,2.45
SRE,DP,1,3,5,Assembly,pcswsred13,8,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
SRE,DP,1,3,5,Assembly,pcswsred13,8,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SRE,DP,1,3,5,Assembly,pcswsred13,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,1,0.7
SRM,DP,2,2,5,Assembly,pcswsrmd22,8,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SRM,DP,2,2,5,Assembly,pcswsrmd22,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SRM,DP,2,2,5,Assembly,pcswsrmd22,8,3,bring power wires to main exit,0.15,2,0.3
SRM,DP,2,2,5,Assembly,pcswsrmd22,8,4,identify wires circuits,0.15,4,0.6
SRM,DP,2,2,5,Assembly,pcswsrmd22,8,5,bring wires to exit for system-run,0.15,2,0.3
SRM,DP,2,2,5,Assembly,pcswsrmd22,8,6,extra time to passing wires for XO housing,2.45,1,2.45
-,DP,2,2,5,Assembly,pcswcsd22,11,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2,2,5,Assembly,pcswcsd22,11,2,identify wires circuits,0.15,2,0.3
Complete Section,DP,2,2,5,Assembly,pcswcsd22,12,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,DP,2,2,5,Assembly,pcswcsd22,12,2,identify wires circuits,0.15,2,0.3
SR1,DP,2,2,5,Assembly,pcswsr1d22,12,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SR1,DP,2,2,5,Assembly,pcswsr1d22,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SR1,DP,2,2,5,Assembly,pcswsr1d22,12,3,bring power wires to main exit,0.1,2,0.2
SR1,DP,2,2,5,Assembly,pcswsr1d22,12,4,identify wires circuits,0.15,4,0.6
SR1,DP,2,2,5,Assembly,pcswsr1d22,12,5,bring wires to exit for system-run,0.1,2,0.2
SRE,DP,2,2,5,Assembly,pcswsred22,12,1,bring power wires to main exit ,0.1,2,0.2
SRE,DP,2,2,5,Assembly,pcswsred22,12,2,identify wires circuits,0.15,2,0.3
SRM,DP,2,2,5,Assembly,pcswsrmd22,12,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SRM,DP,2,2,5,Assembly,pcswsrmd22,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SRM,DP,2,2,5,Assembly,pcswsrmd22,12,3,bring power wires to main exit,0.1,2,0.2
SRM,DP,2,2,5,Assembly,pcswsrmd22,12,4,identify wires circuits,0.15,4,0.6
SRM,DP,2,2,5,Assembly,pcswsrmd22,12,5,bring wires to exit for system-run,0.1,2,0.2
-,DP,2,2,5,Assembly,pcswcsd22,14,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2,2,5,Assembly,pcswcsd22,14,2,identify wires circuits,0.15,2,0.3
-,DP,2,2,5,Assembly,pcswcsd22,22,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2,2,5,Assembly,pcswcsd22,22,2,identify wires circuits,0.15,2,0.3
-,DP,2,2,5,Assembly,pcswcsd22,24,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2,2,5,Assembly,pcswcsd22,24,2,identify wires circuits,0.15,2,0.3
-,DP,2,2,5,Assembly,pcswcsd22,12,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2,2,5,Assembly,pcswcsd22,12,2,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,4,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,4,2,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,4,2,extra time to passing wires for XO housing,0.25,1,0.25
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,4,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,4,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,4,3,bring power wires to main exit,0.1,2,0.2
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,4,4,identify wires circuits,0.15,4,0.6
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,4,5,bring wires to exit for system-run,0.1,2,0.2
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,4,6,extra time to passing wires for XO housing,2.4,1,2.4
SRE,DP,2A/B,2,5,Assembly,pcswsred22,4,1,bring power wires to main exit ,0.1,2,0.2
SRE,DP,2A/B,2,5,Assembly,pcswsred22,4,2,identify wires circuits,0.15,2,0.3
SRE,DP,2A/B,2,5,Assembly,pcswsred22,4,2,extra time to passing wires for XO housing,0.25,1,0.25
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,4,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,4,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,4,3,bring power wires to main exit,0.1,2,0.2
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,4,4,identify wires circuits,0.15,4,0.6
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,4,5,bring wires to exit for system-run,0.1,2,0.2
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,4,6,extra time to passing wires for XO housing,2.4,1,2.4
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,8,1,bring power wires to main exit,0.15,2,0.3
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,8,2,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,8,3,extra time to passing wires for XO housing,0.3,1,0.3
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,8,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,8,3,bring power wires to main exit,0.15,2,0.3
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,8,4,identify wires circuits,0.15,4,0.6
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,8,5,bring wires to exit for system-run,0.15,2,0.3
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,8,6,extra time to passing wires for XO housing,2.45,1,2.45
SRE,DP,2A/B,2,5,Assembly,pcswsred22,8,1,bring power wires to main exit,0.15,2,0.3
SRE,DP,2A/B,2,5,Assembly,pcswsred22,8,2,identify wires circuits,0.15,2,0.3
SRE,DP,2A/B,2,5,Assembly,pcswsred22,8,3,extra time to passing wires for XO housing,0.3,1,0.3
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,8,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,8,3,bring power wires to main exit,0.15,2,0.3
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,8,4,identify wires circuits,0.15,4,0.6
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,8,5,bring wires to exit for system-run,0.15,2,0.3
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,8,6,extra time to passing wires for XO housing,2.45,1,2.45
-,DP,2A/B,2,5,Assembly,pcswcsd22,11,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2A/B,2,5,Assembly,pcswcsd22,11,2,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,12,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,DP,2A/B,2,5,Assembly,pcswcsd22,12,2,identify wires circuits,0.15,2,0.3
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,12,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,12,3,bring power wires to main exit,0.1,2,0.2
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,12,4,identify wires circuits,0.15,4,0.6
SR1,DP,2A/B,2,5,Assembly,pcswsr1d22,12,5,bring wires to exit for system-run,0.1,2,0.2
SRE,DP,2A/B,2,5,Assembly,pcswsred22,12,1,bring power wires to main exit ,0.1,2,0.2
SRE,DP,2A/B,2,5,Assembly,pcswsred22,12,2,identify wires circuits,0.15,2,0.3
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,12,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,12,3,bring power wires to main exit,0.1,2,0.2
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,12,4,identify wires circuits,0.15,4,0.6
SRM,DP,2A/B,2,5,Assembly,pcswsrmd22,12,5,bring wires to exit for system-run,0.1,2,0.2
-,DP,2A/B,2,5,Assembly,pcswcsd22,14,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2A/B,2,5,Assembly,pcswcsd22,14,2,identify wires circuits,0.15,2,0.3
-,DP,2A/B,2,5,Assembly,pcswcsd22,22,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2A/B,2,5,Assembly,pcswcsd22,22,2,identify wires circuits,0.15,2,0.3
-,DP,2A/B,2,5,Assembly,pcswcsd22,24,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2A/B,2,5,Assembly,pcswcsd22,24,2,identify wires circuits,0.15,2,0.3
-,DP,2A/B,2,5,Assembly,pcswcsd22,12,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2A/B,2,5,Assembly,pcswcsd22,12,2,identify wires circuits,0.15,2,0.3
-,DP,1,2,5,Assembly,pcswcsd12,44,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
-,DP,1,2,5,Assembly,pcswcsd12,44,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,1,0.65
-,DP,1,2,5,Assembly,pcswcsd12,44,3,bring power wires to main exit,0.1,1,0.1
-,DP,2,2,5,Assembly,pcswcsd22,44,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2,2,5,Assembly,pcswcsd22,44,2,identify wires circuits,0.15,2,0.3
-,DP,2A/B,2,5,Assembly,pcswcsd22,44,1,bring power wires to main exit ,0.1,2,0.2
-,DP,2A/B,2,5,Assembly,pcswcsd22,44,2,identify wires circuits,0.15,2,0.3
Complete Section,DP,1,3,5,Assembly,pcswcsd13,8,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
Complete Section,DP,1,3,5,Assembly,pcswcsd13,8,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
Complete Section,DP,1,3,5,Assembly,pcswcsd13,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,1,0.7
Complete Section,DP,1,3,5,Assembly,pcswcsd13,8,4,bring power wires to main exit,0.15,1,0.15
Complete Section,DP,1,3,5,Assembly,pcswcsd13,8,5,extra time to passing wires for XO housing,0.88,1,0.88
SR1,DP,1,3,5,Assembly,pcswsr1d13,8,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
SR1,DP,1,3,5,Assembly,pcswsr1d13,8,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SR1,DP,1,3,5,Assembly,pcswsr1d13,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
SR1,DP,1,3,5,Assembly,pcswsr1d13,8,4,bring power wires to main exit,0.15,1,0.15
SR1,DP,1,3,5,Assembly,pcswsr1d13,8,5,bring wires to exit for system-run,0.15,1,0.15
SR1,DP,1,3,5,Assembly,pcswsr1d13,8,6,extra time to passing wires for XO housing,1.3,1,1.3
SRE,DP,1,3,5,Assembly,pcswsred13,8,4,bring power wires to main exit,0.15,1,0.15
SRE,DP,1,3,5,Assembly,pcswsred13,8,5,extra time to passing wires for XO housing,0.88,1,0.88
SRE,DP,1,4,5,Assembly,pcswsred14,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,1,4,5,Assembly,pcswsred14,8,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SRE,DP,1,4,5,Assembly,pcswsred14,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,1,0.7
SRM,DP,1,3,5,Assembly,pcswsrmd13,8,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
SRM,DP,1,3,5,Assembly,pcswsrmd13,8,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SRM,DP,1,3,5,Assembly,pcswsrmd13,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
SRM,DP,1,3,5,Assembly,pcswsrmd13,8,4,bring power wires to main exit,0.15,1,0.15
SRM,DP,1,3,5,Assembly,pcswsrmd13,8,5,bring wires to exit for system-run,0.15,1,0.15
SRM,DP,1,3,5,Assembly,pcswsrmd13,8,6,extra time to passing wires for XO housing,1.3,1,1.3
Complete Section,DP,1,3,5,Assembly,pcswcsd13,12,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
Complete Section,DP,1,3,5,Assembly,pcswcsd13,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
Complete Section,DP,1,3,5,Assembly,pcswcsd13,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
Complete Section,DP,1,3,5,Assembly,pcswcsd13,12,4,bring power wires to main exit,0.2,1,0.2
Complete Section,DP,1,3,5,Assembly,pcswcsd13,12,5,extra time to passing wires for XO housing,1.03,1,1.03
SR1,DP,1,3,5,Assembly,pcswsr1d13,12,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
SR1,DP,1,3,5,Assembly,pcswsr1d13,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SR1,DP,1,3,5,Assembly,pcswsr1d13,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SR1,DP,1,3,5,Assembly,pcswsr1d13,12,4,bring power wires to main exit,0.2,1,0.2
SR1,DP,1,3,5,Assembly,pcswsr1d13,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,DP,1,3,5,Assembly,pcswsr1d13,12,6,extra time to passing wires for XO housing,1.6,1,1.6
SRE,DP,1,3,5,Assembly,pcswsred13,12,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
SRE,DP,1,3,5,Assembly,pcswsred13,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SRE,DP,1,3,5,Assembly,pcswsred13,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
SRE,DP,1,3,5,Assembly,pcswsred13,12,4,bring power wires to main exit,0.2,1,0.2
SRE,DP,1,3,5,Assembly,pcswsred13,12,5,extra time to passing wires for XO housing,1.03,1,1.03
SRM,DP,1,3,5,Assembly,pcswsrmd13,12,1,connect 2 ballasts together (5 wires each),0.6,1,0.6
SRM,DP,1,3,5,Assembly,pcswsrmd13,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,1,0.3
SRM,DP,1,3,5,Assembly,pcswsrmd13,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRM,DP,1,3,5,Assembly,pcswsrmd13,12,4,bring power wires to main exit,0.2,1,0.2
SRM,DP,1,3,5,Assembly,pcswsrmd13,12,5,bring wires to exit for system-run,0.2,1,0.2
SRM,DP,1,3,5,Assembly,pcswsrmd13,12,6,extra time to passing wires for XO housing,1.6,1,1.6
Complete Section,DP,1,4,5,Assembly,pcswcsd14,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,1,4,5,Assembly,pcswcsd14,8,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
Complete Section,DP,1,4,5,Assembly,pcswcsd14,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,1,0.7
Complete Section,DP,1,4,5,Assembly,pcswcsd14,8,4,bring power wires to main exit,0.15,1,0.15
Complete Section,DP,1,4,5,Assembly,pcswcsd14,8,5,extra time to passing wires for XO housing,1.4,1,1.4
SR1,DP,1,4,5,Assembly,pcswsr1d14,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,1,4,5,Assembly,pcswsr1d14,8,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SR1,DP,1,4,5,Assembly,pcswsr1d14,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
SR1,DP,1,4,5,Assembly,pcswsr1d14,8,4,bring power wires to main exit,0.15,1,0.15
SR1,DP,1,4,5,Assembly,pcswsr1d14,8,5,bring wires to exit for system-run,0.15,1,0.15
SR1,DP,1,4,5,Assembly,pcswsr1d14,8,6,extra time to passing wires for XO housing,1.83,1,1.83
SRE,DP,1,4,5,Assembly,pcswsred14,8,4,bring power wires to main exit,0.15,1,0.15
SRE,DP,1,4,5,Assembly,pcswsred14,8,5,extra time to passing wires for XO housing,1.4,1,1.4
SRE,DP,2,2,5,Assembly,pcswsred22,8,1,bring power wires to main exit,0.15,2,0.3
SRE,DP,2,2,5,Assembly,pcswsred22,8,2,identify wires circuits,0.15,2,0.3
SRE,DP,2,2,5,Assembly,pcswsred22,8,3,extra time to passing wires for XO housing,0.3,2,0.6
SRM,DP,1,4,5,Assembly,pcswsrmd14,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,1,4,5,Assembly,pcswsrmd14,8,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SRM,DP,1,4,5,Assembly,pcswsrmd14,8,3,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
SRM,DP,1,4,5,Assembly,pcswsrmd14,8,4,bring power wires to main exit,0.15,1,0.15
SRM,DP,1,4,5,Assembly,pcswsrmd14,8,5,bring wires to exit for system-run,0.15,1,0.15
SRM,DP,1,4,5,Assembly,pcswsrmd14,8,6,extra time to passing wires for XO housing,1.83,1,1.83
Complete Section,DP,1,4,5,Assembly,pcswcsd14,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,1,4,5,Assembly,pcswcsd14,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
Complete Section,DP,1,4,5,Assembly,pcswcsd14,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
Complete Section,DP,1,4,5,Assembly,pcswcsd14,12,4,bring power wires to main exit,0.2,1,0.2
Complete Section,DP,1,4,5,Assembly,pcswcsd14,12,5,extra time to passing wires for XO housing,1.55,1,1.55
SR1,DP,1,4,5,Assembly,pcswsr1d14,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,1,4,5,Assembly,pcswsr1d14,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SR1,DP,1,4,5,Assembly,pcswsr1d14,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SR1,DP,1,4,5,Assembly,pcswsr1d14,12,4,bring power wires to main exit,0.2,1,0.2
SR1,DP,1,4,5,Assembly,pcswsr1d14,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,DP,1,4,5,Assembly,pcswsr1d14,12,6,extra time to passing wires for XO housing,2.13,1,2.13
SRE,DP,1,4,5,Assembly,pcswsred14,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,1,4,5,Assembly,pcswsred14,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SRE,DP,1,4,5,Assembly,pcswsred14,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,1,0.95
SRE,DP,1,4,5,Assembly,pcswsred14,12,4,bring power wires to main exit,0.2,1,0.2
SRE,DP,1,4,5,Assembly,pcswsred14,12,5,extra time to passing wires for XO housing,1.55,1,1.55
SRM,DP,1,4,5,Assembly,pcswsrmd14,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,1,4,5,Assembly,pcswsrmd14,12,2,connect 2 groups of ballasts together (5 wires each),0.75,1,0.75
SRM,DP,1,4,5,Assembly,pcswsrmd14,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRM,DP,1,4,5,Assembly,pcswsrmd14,12,4,bring power wires to main exit,0.2,1,0.2
SRM,DP,1,4,5,Assembly,pcswsrmd14,12,5,bring wires to exit for system-run,0.2,1,0.2
SRM,DP,1,4,5,Assembly,pcswsrmd14,12,6,extra time to passing wires for XO housing,2.13,1,2.13
Complete Section,DP,2,4,5,Assembly,pcswcsd24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,2,4,5,Assembly,pcswcsd24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
Complete Section,DP,2,4,5,Assembly,pcswcsd24,8,3,bring power wires to main exit,0.15,2,0.3
Complete Section,DP,2,4,5,Assembly,pcswcsd24,8,4,identify wires circuits,0.15,2,0.3
Complete Section,DP,2,4,5,Assembly,pcswcsd24,8,5,extra time to passing wires for XO housing,1.6,1,1.6
SR1,DP,2,4,5,Assembly,pcswsr1d24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,2,4,5,Assembly,pcswsr1d24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SR1,DP,2,4,5,Assembly,pcswsr1d24,8,3,bring power wires to main exit,0.15,2,0.3
SR1,DP,2,4,5,Assembly,pcswsr1d24,8,4,identify wires circuits,0.15,4,0.6
SR1,DP,2,4,5,Assembly,pcswsr1d24,8,5,bring wires to exit for system-run,0.15,2,0.3
SR1,DP,2,4,5,Assembly,pcswsr1d24,8,6,extra time to passing wires for XO housing,2.6,1,2.6
SRE,DP,2,4,5,Assembly,pcswsred24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,2,4,5,Assembly,pcswsred24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
SRE,DP,2,4,5,Assembly,pcswsred24,8,3,bring power wires to main exit,0.15,2,0.3
SRE,DP,2,4,5,Assembly,pcswsred24,8,4,identify wires circuits,0.15,2,0.3
SRE,DP,2,4,5,Assembly,pcswsred24,8,5,extra time to passing wires for XO housing,1.6,1,1.6
SRM,DP,2,4,5,Assembly,pcswsrmd24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,2,4,5,Assembly,pcswsrmd24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SRM,DP,2,4,5,Assembly,pcswsrmd24,8,3,bring power wires to main exit,0.15,2,0.3
SRM,DP,2,4,5,Assembly,pcswsrmd24,8,4,identify wires circuits,0.15,4,0.6
SRM,DP,2,4,5,Assembly,pcswsrmd24,8,5,bring wires to exit for system-run,0.15,2,0.3
SRM,DP,2,4,5,Assembly,pcswsrmd24,8,6,extra time to passing wires for XO housing,2.6,1,2.6
Complete Section,DP,2,4,5,Assembly,pcswcsd24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,2,4,5,Assembly,pcswcsd24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,DP,2,4,5,Assembly,pcswcsd24,12,3,bring power wires to main exit,0.2,2,0.4
Complete Section,DP,2,4,5,Assembly,pcswcsd24,12,4,identify wires circuits,0.15,2,0.3
Complete Section,DP,2,4,5,Assembly,pcswcsd24,12,5,extra time to passing wires for XO housing,1.9,1,1.9
SR1,DP,2,4,5,Assembly,pcswsr1d24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,DP,2,4,5,Assembly,pcswsr1d24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,DP,2,4,5,Assembly,pcswsr1d24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,DP,2,4,5,Assembly,pcswsr1d24,12,4,identify wires circuits,0.15,4,0.6
SR1,DP,2,4,5,Assembly,pcswsr1d24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,DP,2,4,5,Assembly,pcswsr1d24,12,5,extra time to passing wires for XO housing,3.2,1,3.2
SRE,DP,2,4,5,Assembly,pcswsred24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,DP,2,4,5,Assembly,pcswsred24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,DP,2,4,5,Assembly,pcswsred24,12,3,bring power wires to main exit,0.2,2,0.4
SRE,DP,2,4,5,Assembly,pcswsred24,12,4,identify wires circuits,0.15,2,0.3
SRE,DP,2,4,5,Assembly,pcswsred24,12,5,extra time to passing wires for XO housing,1.9,1,1.9
SRM,DP,2,4,5,Assembly,pcswsrmd24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,DP,2,4,5,Assembly,pcswsrmd24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,DP,2,4,5,Assembly,pcswsrmd24,12,3,bring power wires to main exit,0.2,2,0.4
SRM,DP,2,4,5,Assembly,pcswsrmd24,12,4,identify wires circuits,0.15,4,0.6
SRM,DP,2,4,5,Assembly,pcswsrmd24,12,5,bring wires to exit for system-run,0.2,2,0.4
SRM,DP,2,4,5,Assembly,pcswsrmd24,12,5,extra time to passing wires for XO housing,3.2,1,3.2
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,8,3,bring power wires to main exit,0.15,2,0.3
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,8,4,identify wires circuits,0.15,2,0.3
Complete Section,DP,2A/B,4,5,Assembly,pcswcsd24,8,5,extra time to passing wires for XO housing,1.6,1,1.6
