 Family Product , Optic , Work Center , Option , Length , ID , Task , Time (min) 
EL,B,Preparation,aoptic10,8,2,assy brackets on baffle,5.6
EL,B,Preparation,aoptic10,12,1,unwrap louver,0.78
EL,B,Preparation,aoptic10,12,2,assy brackets on baffle,8.4
EL,SLC,Preparation,aoptic10,4,1,unwrap louver,0.26
EL,SLC,Preparation,aoptic10,4,2,assy brackets on baffle,2.8
EL,SLC,Preparation,aoptic10,8,1,unwrap louver,0.52
EL,SLC,Preparation,aoptic10,8,2,assy brackets on baffle,5.6
EL,SLC,Preparation,aoptic10,12,1,unwrap louver,0.78
EL,SLC,Preparation,aoptic10,12,2,assy brackets on baffle,8.4
EL,SS,Preparation,aoptic10,4,1,unwrap louver,0.26
EL,SS,Preparation,aoptic10,4,2,assy brackets on baffle,2.8
EL,SS,Preparation,aoptic10,8,1,unwrap louver,0.52
EL,SS,Preparation,aoptic10,8,2,assy brackets on baffle,5.6
EL,SS,Preparation,aoptic10,12,1,unwrap louver,0.78
EL,SS,Preparation,aoptic10,12,2,assy brackets on baffle,8.4
EL,SSD,Preparation,aoptic10,4,1,unwrap louver,0.26
EL,SSD,Preparation,aoptic10,4,2,assy brackets on baffle,2.8
EL,SSD,Preparation,aoptic10,8,1,unwrap louver,0.52
EL,SSD,Preparation,aoptic10,8,2,assy brackets on baffle,5.6
EL,SSD,Preparation,aoptic10,12,1,unwrap louver,0.78
EL,SSD,Preparation,aoptic10,12,2,assy brackets on baffle,8.4
ELLE,SS,Assembly,opticelle,4,3,clip louver on housing,0.41
ELLE,SS,Assembly,opticelle,8,3,clip louver on housing,0.82
ELLE,SS,Assembly,opticelle,12,3,clip louver on housing,1.23
ELLE,SSD,Assembly,opticelle,4,3,clip louver on housing,0.41
ELLE,SSD,Assembly,opticelle,8,3,clip louver on housing,0.82
ELLE,SSD,Assembly,opticelle,12,3,clip louver on housing,1.23
ELLE,SS,Preparation,opticelle,4,1,unwrap louver,0.26
ELLE,SS,Preparation,opticelle,4,2,assy brackets on baffle,2.8
ELLE,SS,Preparation,opticelle,8,1,unwrap louver,0.52
ELLE,SS,Preparation,opticelle,8,2,assy brackets on baffle,5.6
ELLE,SS,Preparation,opticelle,12,1,unwrap louver,0.78
ELLE,SS,Preparation,opticelle,12,2,assy brackets on baffle,8.4
ELLE,SSD,Preparation,opticelle,4,1,unwrap louver,0.26
ELLE,SSD,Preparation,opticelle,4,2,assy brackets on baffle,2.8
ELLE,SSD,Preparation,opticelle,8,1,unwrap louver,0.52
ELLE,SSD,Preparation,opticelle,8,2,assy brackets on baffle,5.6
ELLE,SSD,Preparation,opticelle,12,1,unwrap louver,0.78
ELLE,SSD,Preparation,opticelle,12,2,assy brackets on baffle,8.4
FLOW,B,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
FLOW,B,Assembly,aoptic19,4,3,Slide covers,0.22
FLOW,B,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
FLOW,B,Assembly,aoptic19,8,3,Slide covers,0.33
FLOW,B,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
FLOW,B,Assembly,aoptic19,12,3,Slide covers,0.44
FLOW,P,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
FLOW,P,Assembly,aoptic19,4,3,Slide covers,0.22
FLOW,P,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
FLOW,P,Assembly,aoptic19,8,3,Slide covers,0.33
FLOW,P,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
FLOW,P,Assembly,aoptic19,12,3,Slide covers,0.44
FLOW,PL,Assembly,aoptic20,4,2,Slide covers,0.34
FLOW,PL,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
FLOW,PL,Assembly,aoptic20,8,2,Slide covers,0.56
FLOW,PL,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
FLOW,PL,Assembly,aoptic20,12,2,Slide covers,0.78
FLOW,PL,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
FLOW,S,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
FLOW,S,Assembly,aoptic19,8,3,Slide covers,0.33
FLOW,S,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
FLOW,S,Assembly,aoptic19,12,3,Slide covers,0.44
FLOW,SL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
FLOW,SL,Assembly,aoptic19,4,3,Slide covers,0.22
FLOW,SL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
FLOW,SL,Assembly,aoptic19,8,3,Slide covers,0.33
FLOW,SL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
FLOW,SL,Assembly,aoptic19,12,3,Slide covers,0.44
FLOW,B,Preparation,aoptic19,4,1,Clean optic,0.1
FLOW,B,Preparation,aoptic19,8,1,Clean optic,0.22
FLOW,B,Preparation,aoptic19,12,1,Clean optic,0.36
FLOW,P,Preparation,aoptic19,4,1,Clean optic,0.1
FLOW,P,Preparation,aoptic19,8,1,Clean optic,0.22
FLOW,P,Preparation,aoptic19,12,1,Clean optic,0.36
FLOW,PL,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
FLOW,PL,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
FLOW,PL,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
FLOW,S,Preparation,aoptic19,8,1,Clean optic,0.22
FLOW,S,Preparation,aoptic19,12,1,Clean optic,0.36
FLOW,SL,Preparation,aoptic19,4,1,Clean optic,0.1
FLOW,SL,Preparation,aoptic19,8,1,Clean optic,0.22
FLOW,SL,Preparation,aoptic19,12,1,Clean optic,0.36
L2,B,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
L2,B,Assembly,aoptic19,4,3,Slide covers,0.22
L2,B,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
L2,B,Assembly,aoptic19,8,3,Slide covers,0.33
L2,B,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
L2,B,Assembly,aoptic19,12,3,Slide covers,0.44
L2,P,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
L2,P,Assembly,aoptic19,4,3,Slide covers,0.22
L2,P,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
L2,P,Assembly,aoptic19,8,3,Slide covers,0.33
L2,P,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
L2,P,Assembly,aoptic19,12,3,Slide covers,0.44
L2,PL,Assembly,aoptic20,4,2,Slide covers,0.34
L2,PL,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
L2,PL,Assembly,aoptic20,8,2,Slide covers,0.56
L2,PL,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
L2,PL,Assembly,aoptic20,12,2,Slide covers,0.78
L2,PL,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
L2,S,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
L2,S,Assembly,aoptic19,4,3,Slide covers,0.22
L2,S,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
L2,S,Assembly,aoptic19,8,3,Slide covers,0.33
L2,S,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
L2,S,Assembly,aoptic19,12,3,Slide covers,0.44
L2,SB,Assembly,aoptic20,4,2,Slide covers,0.34
L2,SB,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
L2,SB,Assembly,aoptic20,8,2,Slide covers,0.56
L2,SB,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
L2,SB,Assembly,aoptic20,12,2,Slide covers,0.78
L2,SB,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
L2,SE,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
L2,SE,Assembly,aoptic19,4,3,Slide covers,0.22
L2,SE,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
L2,SE,Assembly,aoptic19,8,3,Slide covers,0.33
L2,SE,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
L2,SE,Assembly,aoptic19,12,3,Slide covers,0.44
L2,SL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
L2,SL,Assembly,aoptic19,4,3,Slide covers,0.22
L2,SL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
L2,SL,Assembly,aoptic19,8,3,Slide covers,0.33
L2,SL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
L2,SL,Assembly,aoptic19,12,3,Slide covers,0.44
L2,B,Preparation,aoptic19,4,1,Clean optic,0.1
L2,B,Preparation,aoptic19,8,1,Clean optic,0.22
L2,B,Preparation,aoptic19,12,1,Clean optic,0.36
L2,P,Preparation,aoptic19,4,1,Clean optic,0.1
L2,P,Preparation,aoptic19,8,1,Clean optic,0.22
L2,P,Preparation,aoptic19,12,1,Clean optic,0.36
L2,PL,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
L2,PL,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
L2,PL,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
L2,S,Preparation,aoptic19,4,1,Clean optic,0.1
L2,S,Preparation,aoptic19,8,1,Clean optic,0.22
L2,S,Preparation,aoptic19,12,1,Clean optic,0.36
L2,SB,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
L2,SB,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
L2,SB,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
L2,SE,Preparation,aoptic19,4,1,Clean optic,0.1
L2,SE,Preparation,aoptic19,8,1,Clean optic,0.22
L2,SE,Preparation,aoptic19,12,1,Clean optic,0.36
L2,SL,Preparation,aoptic19,4,1,Clean optic,0.1
L2,SL,Preparation,aoptic19,8,1,Clean optic,0.22
L2,SL,Preparation,aoptic19,12,1,Clean optic,0.36
LIGHT,B,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LIGHT,B,Assembly,aoptic19,4,3,Slide covers,0.22
LIGHT,B,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LIGHT,B,Assembly,aoptic19,8,3,Slide covers,0.33
LIGHT,B,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LIGHT,B,Assembly,aoptic19,12,3,Slide covers,0.44
LIGHT,P,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LIGHT,P,Assembly,aoptic19,4,3,Slide covers,0.22
LIGHT,P,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LIGHT,P,Assembly,aoptic19,8,3,Slide covers,0.33
LIGHT,P,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LIGHT,P,Assembly,aoptic19,12,3,Slide covers,0.44
LIGHT,PL,Assembly,aoptic20,4,2,Slide covers,0.34
LIGHT,PL,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
LIGHT,PL,Assembly,aoptic20,8,2,Slide covers,0.56
LIGHT,PL,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
LIGHT,PL,Assembly,aoptic20,12,2,Slide covers,0.78
LIGHT,PL,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
LIGHT,S,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LIGHT,S,Assembly,aoptic19,4,3,Slide covers,0.22
LIGHT,S,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LIGHT,S,Assembly,aoptic19,8,3,Slide covers,0.33
LIGHT,S,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LIGHT,S,Assembly,aoptic19,12,3,Slide covers,0.44
LIGHT,SB,Assembly,aoptic20,4,2,Slide covers,0.34
LIGHT,SB,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
LIGHT,SB,Assembly,aoptic20,8,2,Slide covers,0.56
LIGHT,SB,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
LIGHT,SB,Assembly,aoptic20,12,2,Slide covers,0.78
LIGHT,SB,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
LIGHT,SL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LIGHT,SL,Assembly,aoptic19,4,3,Slide covers,0.22
LIGHT,SL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LIGHT,SL,Assembly,aoptic19,8,3,Slide covers,0.33
LIGHT,SL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LIGHT,SL,Assembly,aoptic19,12,3,Slide covers,0.44
LIGHT,A,Assembly,optic30,4,1,clip angle flange,0.166666667
LIGHT,A,Assembly,optic30,8,1,clip angle flange,0.333333333
LIGHT,A,Assembly,optic30,12,1,clip angle flange,0.5
LIGHT,B,Preparation,aoptic19,4,1,Clean optic,0.1
LIGHT,B,Preparation,aoptic19,8,1,Clean optic,0.22
LIGHT,B,Preparation,aoptic19,12,1,Clean optic,0.36
LIGHT,P,Preparation,aoptic19,4,1,Clean optic,0.1
LIGHT,P,Preparation,aoptic19,8,1,Clean optic,0.22
LIGHT,P,Preparation,aoptic19,12,1,Clean optic,0.36
LIGHT,PL,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
LIGHT,PL,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
LIGHT,PL,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
LIGHT,S,Preparation,aoptic19,4,1,Clean optic,0.1
LIGHT,S,Preparation,aoptic19,8,1,Clean optic,0.22
LIGHT,S,Preparation,aoptic19,12,1,Clean optic,0.36
LIGHT,SB,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
LIGHT,SB,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
LIGHT,SB,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
LIGHT,SL,Preparation,aoptic19,4,1,Clean optic,0.1
LIGHT,SL,Preparation,aoptic19,8,1,Clean optic,0.22
LIGHT,SL,Preparation,aoptic19,12,1,Clean optic,0.36
LT,B,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LT,B,Assembly,aoptic19,4,3,Slide covers,0.22
LT,B,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LT,B,Assembly,aoptic19,8,3,Slide covers,0.33
LT,B,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LT,B,Assembly,aoptic19,12,3,Slide covers,0.44
LT,P,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LT,P,Assembly,aoptic19,4,3,Slide covers,0.22
LT,P,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LT,P,Assembly,aoptic19,8,3,Slide covers,0.33
LT,P,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LT,P,Assembly,aoptic19,12,3,Slide covers,0.44
LT,PL,Assembly,aoptic20,4,2,Slide covers,0.34
LT,PL,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
LT,PL,Assembly,aoptic20,8,2,Slide covers,0.56
LT,PL,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
LT,PL,Assembly,aoptic20,12,2,Slide covers,0.78
LT,PL,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
LT,S,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LT,S,Assembly,aoptic19,4,3,Slide covers,0.22
LT,S,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LT,S,Assembly,aoptic19,8,3,Slide covers,0.33
LT,S,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LT,S,Assembly,aoptic19,12,3,Slide covers,0.44
LT,SB,Assembly,aoptic20,4,2,Slide covers,0.34
LT,SB,Assembly,aoptic20,4,3,Widen & clip baffle/loover in product,0.9
LT,SB,Assembly,aoptic20,8,2,Slide covers,0.56
LT,SB,Assembly,aoptic20,8,3,Widen & clip baffle/loover in product,1.8
LT,SB,Assembly,aoptic20,12,2,Slide covers,0.78
LT,SB,Assembly,aoptic20,12,3,Widen & clip baffle/loover in product,2.7
LT,SL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LT,SL,Assembly,aoptic19,4,3,Slide covers,0.22
LT,SL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LT,SL,Assembly,aoptic19,8,3,Slide covers,0.33
LT,SL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LT,SL,Assembly,aoptic19,12,3,Slide covers,0.44
LT,VL,Assembly,aoptic19,4,2,Slide optic in extrusion,0.31
LT,VL,Assembly,aoptic19,4,3,Slide covers,0.22
LT,VL,Assembly,aoptic19,8,2,Slide optic in extrusion,0.52
LT,VL,Assembly,aoptic19,8,3,Slide covers,0.33
LT,VL,Assembly,aoptic19,12,2,Slide optic in extrusion,0.78
LT,VL,Assembly,aoptic19,12,3,Slide covers,0.44
LT,B,Preparation,aoptic19,4,1,Clean optic,0.1
LT,B,Preparation,aoptic19,8,1,Clean optic,0.22
LT,B,Preparation,aoptic19,12,1,Clean optic,0.36
LT,P,Preparation,aoptic19,4,1,Clean optic,0.1
LT,P,Preparation,aoptic19,8,1,Clean optic,0.22
LT,P,Preparation,aoptic19,12,1,Clean optic,0.36
LT,PL,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
LT,PL,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
LT,PL,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
LT,S,Preparation,aoptic19,4,1,Clean optic,0.1
LT,S,Preparation,aoptic19,8,1,Clean optic,0.22
LT,S,Preparation,aoptic19,12,1,Clean optic,0.36
LT,SB,Preparation,aoptic20,4,1,Unwrap loover/baffle,0.26
LT,SB,Preparation,aoptic20,8,1,Unwrap loover/baffle,0.52
LT,SB,Preparation,aoptic20,12,1,Unwrap loover/baffle,0.78
LT,SL,Preparation,aoptic19,4,1,Clean optic,0.1
LT,SL,Preparation,aoptic19,8,1,Clean optic,0.22
LT,SL,Preparation,aoptic19,12,1,Clean optic,0.36
LT,VL,Preparation,aoptic19,4,1,Clean optic,0.1
LT,VL,Preparation,aoptic19,8,1,Clean optic,0.22
LT,VL,Preparation,aoptic19,12,1,Clean optic,0.36
MINI,C,Assembly,aoptic17,4,1,Place lens on extrusion & lock it with top bracket,0.44
MINI,C,Assembly,aoptic17,8,1,Place lens on extrusion & lock it with top bracket,0.88
MINI,C,Assembly,aoptic17,12,1,Place lens on extrusion & lock it with top bracket,1.32
MINI,S,Assembly,aoptic17,4,1,Place lens on extrusion & lock it with top bracket,0.44
MINI,S,Assembly,aoptic17,8,1,Place lens on extrusion & lock it with top bracket,0.88
MINI,S,Assembly,aoptic17,12,1,Place lens on extrusion & lock it with top bracket,1.32
MINLED,S,Assembly,aoptic17,4,1,Place lens on extrusion & lock it with top bracket,0.44
MINLED,S,Assembly,aoptic17,8,1,Place lens on extrusion & lock it with top bracket,0.88
MINLED,S,Assembly,aoptic17,12,1,Place lens on extrusion & lock it with top bracket,1.32
PERFKT,SL,Assembly,aoptic31,4,1,clean guide light,0.16
PERFKT,SL,Assembly,aoptic31,4,2,place on housing,0.3
PERFKT,SL,Assembly,aoptic31,4,3,place & clip 2 plastic boards retainer,0.59
PERFKT,SL,Assembly,aoptic31,4,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.46
PERFKT,SL,Assembly,aoptic31,8,1,clean guide light,0.32
PERFKT,SL,Assembly,aoptic31,8,2,place on housing,0.6
PERFKT,SL,Assembly,aoptic31,8,3,place & clip 2 plastic boards retainer,1.18
PERFKT,SL,Assembly,aoptic31,8,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.92
PERFKT,SL,Assembly,aoptic31,12,1,clean guide light,0.48
PERFKT,SL,Assembly,aoptic31,12,2,place on housing,0.9
PERFKT,SL,Assembly,aoptic31,12,3,place & clip 2 plastic boards retainer,1.77
PERFKT,SL,Assembly,aoptic31,12,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",1.38
PERFKT,L,Assembly,aoptic40,4,, place black multigroove extrusion & screw ,0.8
PERFKT,L,Assembly,aoptic40,8,,place black multigroove extrusion & screw,0.9
PERFKT,L,Assembly,aoptic40,12,,place black multigroove extrusion & screw,1
PLANO,S,Assembly,aoptic14,11,1,Bring product to work station,0.186666667
PLANO,S,Assembly,aoptic14,11,2,Fix 1 screw,0.135
PLANO,S,Assembly,aoptic14,11,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,S,Assembly,aoptic14,11,4,"Fix 2sd side, close lens firmly",0.285
PLANO,S,Assembly,aoptic14,11,5,Clean 2 side lens with air,0.0984
PLANO,S,Assembly,aoptic14,11,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,S,Assembly,aoptic14,11,7,Put aside,0.163333333
PLANO,S,Assembly,aoptic14,12,1,Bring product to work station,0.186666667
PLANO,S,Assembly,aoptic14,12,2,Fix 1 screw,0.135
PLANO,S,Assembly,aoptic14,12,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,S,Assembly,aoptic14,12,4,"Fix 2sd side, close lens firmly",0.285
PLANO,S,Assembly,aoptic14,12,5,Clean 2 side lens with air,0.0984
PLANO,S,Assembly,aoptic14,12,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,S,Assembly,aoptic14,12,7,Put aside,0.163333333
PLANO,S,Assembly,aoptic14,14,1,Bring product to work station,0.186666667
PLANO,S,Assembly,aoptic14,14,2,Fix 1 screw,0.135
PLANO,S,Assembly,aoptic14,14,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,S,Assembly,aoptic14,14,4,"Fix 2sd side, close lens firmly",0.285
PLANO,S,Assembly,aoptic14,14,5,Clean 2 side lens with air,0.0984
PLANO,S,Assembly,aoptic14,14,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,S,Assembly,aoptic14,14,7,Put aside,0.163333333
PLANO,S,Assembly,aoptic14,22,1,Bring product to work station,0.186666667
PLANO,S,Assembly,aoptic14,22,2,Fix 1 screw,0.135
PLANO,S,Assembly,aoptic14,22,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,S,Assembly,aoptic14,22,4,"Fix 2sd side, close lens firmly",0.285
PLANO,S,Assembly,aoptic14,22,5,Clean 2 side lens with air,0.0984
PLANO,S,Assembly,aoptic14,22,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,S,Assembly,aoptic14,22,7,Put aside,0.163333333
PLANO,S,Assembly,aoptic14,24,1,Bring product to work station,0.186666667
PLANO,S,Assembly,aoptic14,24,2,Fix 1 screw,0.135
PLANO,S,Assembly,aoptic14,24,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,S,Assembly,aoptic14,24,4,"Fix 2sd side, close lens firmly",0.285
PLANO,S,Assembly,aoptic14,24,5,Clean 2 side lens with air,0.0984
PLANO,S,Assembly,aoptic14,24,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,S,Assembly,aoptic14,24,7,Put aside,0.163333333
PLANO,VL,Assembly,aoptic14,11,1,Bring product to work station,0.186666667
PLANO,VL,Assembly,aoptic14,11,2,Fix 1 screw,0.135
PLANO,VL,Assembly,aoptic14,11,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,VL,Assembly,aoptic14,11,4,"Fix 2sd side, close lens firmly",0.285
PLANO,VL,Assembly,aoptic14,11,5,Clean 2 side lens with air,0.0984
PLANO,VL,Assembly,aoptic14,11,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,VL,Assembly,aoptic14,11,7,Put aside,0.163333333
PLANO,VL,Assembly,aoptic14,12,1,Bring product to work station,0.186666667
PLANO,VL,Assembly,aoptic14,12,2,Fix 1 screw,0.135
PLANO,VL,Assembly,aoptic14,12,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,VL,Assembly,aoptic14,12,4,"Fix 2sd side, close lens firmly",0.285
PLANO,VL,Assembly,aoptic14,12,5,Clean 2 side lens with air,0.0984
PLANO,VL,Assembly,aoptic14,12,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,VL,Assembly,aoptic14,12,7,Put aside,0.163333333
PLANO,VL,Assembly,aoptic14,14,1,Bring product to work station,0.186666667
PLANO,VL,Assembly,aoptic14,14,2,Fix 1 screw,0.135
PLANO,VL,Assembly,aoptic14,14,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,VL,Assembly,aoptic14,14,4,"Fix 2sd side, close lens firmly",0.285
PLANO,VL,Assembly,aoptic14,14,5,Clean 2 side lens with air,0.0984
PLANO,VL,Assembly,aoptic14,14,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,VL,Assembly,aoptic14,14,7,Put aside,0.163333333
PLANO,VL,Assembly,aoptic14,22,1,Bring product to work station,0.186666667
PLANO,VL,Assembly,aoptic14,22,2,Fix 1 screw,0.135
PLANO,VL,Assembly,aoptic14,22,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,VL,Assembly,aoptic14,22,4,"Fix 2sd side, close lens firmly",0.285
PLANO,VL,Assembly,aoptic14,22,5,Clean 2 side lens with air,0.0984
PLANO,VL,Assembly,aoptic14,22,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,VL,Assembly,aoptic14,22,7,Put aside,0.163333333
PLANO,VL,Assembly,aoptic14,24,1,Bring product to work station,0.186666667
PLANO,VL,Assembly,aoptic14,24,2,Fix 1 screw,0.135
PLANO,VL,Assembly,aoptic14,24,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLANO,VL,Assembly,aoptic14,24,4,"Fix 2sd side, close lens firmly",0.285
PLANO,VL,Assembly,aoptic14,24,5,Clean 2 side lens with air,0.0984
PLANO,VL,Assembly,aoptic14,24,6,Fix 2 side lens & put foam inside to protect,0.4712
PLANO,VL,Assembly,aoptic14,24,7,Put aside,0.163333333
PLNLED,VL,Assembly,aoptic14,11,1,Bring product to work station,0.186666667
PLNLED,VL,Assembly,aoptic14,11,2,Fix 1 screw,0.135
PLNLED,VL,Assembly,aoptic14,11,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLNLED,VL,Assembly,aoptic14,11,4,"Fix 2sd side, close lens firmly",0.285
PLNLED,VL,Assembly,aoptic14,11,5,Clean 2 side lens with air,0.0984
PLNLED,VL,Assembly,aoptic14,11,6,Fix 2 side lens & put foam inside to protect,0.4712
PLNLED,VL,Assembly,aoptic14,11,7,Put aside,0.163333333
PLNLED,VL,Assembly,aoptic14,12,1,Bring product to work station,0.186666667
PLNLED,VL,Assembly,aoptic14,12,2,Fix 1 screw,0.135
PLNLED,VL,Assembly,aoptic14,12,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLNLED,VL,Assembly,aoptic14,12,4,"Fix 2sd side, close lens firmly",0.285
PLNLED,VL,Assembly,aoptic14,12,5,Clean 2 side lens with air,0.0984
PLNLED,VL,Assembly,aoptic14,12,6,Fix 2 side lens & put foam inside to protect,0.4712
PLNLED,VL,Assembly,aoptic14,12,7,Put aside,0.163333333
PLNLED,VL,Assembly,aoptic14,14,1,Bring product to work station,0.186666667
PLNLED,VL,Assembly,aoptic14,14,2,Fix 1 screw,0.135
PLNLED,VL,Assembly,aoptic14,14,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLNLED,VL,Assembly,aoptic14,14,4,"Fix 2sd side, close lens firmly",0.285
PLNLED,VL,Assembly,aoptic14,14,5,Clean 2 side lens with air,0.0984
PLNLED,VL,Assembly,aoptic14,14,6,Fix 2 side lens & put foam inside to protect,0.4712
PLNLED,VL,Assembly,aoptic14,14,7,Put aside,0.163333333
PLNLED,VL,Assembly,aoptic14,22,1,Bring product to work station,0.186666667
PLNLED,VL,Assembly,aoptic14,22,2,Fix 1 screw,0.135
PLNLED,VL,Assembly,aoptic14,22,3,"Take sub lens, fix screw the other side & turn jig",0.195
PLNLED,VL,Assembly,aoptic14,22,4,"Fix 2sd side, close lens firmly",0.285
